timestamp,roll_angle,steering_output,final_steer,target_speed,actual_speed_kmh,actual_handlebar_angle,p_term,i_term,d_term,error,stability_factor,vision_error,vision_steer_command,vision_speed_command,vision_p_term,vision_i_term,vision_d_term,vision_active,vision_mask_coverage
0.002000,0.004,0.007956,0.007956,8.000,0.00,-0.000003,-0.007956,0.000000,-0.000000,0.000,0.005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.004000,0.003,0.006304,0.006304,8.000,0.23,0.000116,-0.006304,0.000000,0.000000,0.000,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.006000,0.002,0.004492,0.004492,8.000,0.46,0.000239,-0.004492,0.000000,0.000000,0.000,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.008000,0.001,0.002756,0.002756,8.000,0.64,0.000324,-0.002756,0.000000,0.000000,0.000,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.010000,0.001,0.001090,0.001090,8.000,0.79,0.000373,-0.001090,0.000000,0.000000,-0.004,0.001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.012000,-0.000,-0.000593,-0.000593,8.000,0.93,0.000387,0.000593,0.000000,0.000000,-0.003,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.014000,-0.001,-0.002359,-0.002359,8.000,1.07,0.000368,0.002359,0.000000,0.000000,-0.002,0.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.016000,-0.002,-0.004243,-0.004243,8.000,1.26,0.000313,0.004243,0.000000,0.000000,-0.001,0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.018000,-0.003,-0.006265,-0.006265,8.000,1.55,0.000222,0.006265,0.000000,0.000000,-0.001,0.004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.00
0.020000,-0.004,-0.008438,-0.004219,4.000,1.96,0.000093,0.008438,0.000000,0.000000,0.000,0.006,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1,0.00
