timestamp,Kp,Ki,Kd,P,I,D,PID,speed,handlebar_angle,error
2025-06-24T15:32:13.065340,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.32097926428702506,0.0,0
2025-06-24T15:32:13.097381,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.5679631563838664,0.0,0
2025-06-24T15:32:13.126502,0.2057335581787521,0.2765598650927487,0.0042158516020236085,0,0.0,0.0,0.0,0.8130070499362584,0.0,0
2025-06-24T15:32:13.158648,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.176,-687.5,-5.210141652613828,1.0580034648322494,-0.0,-11
2025-06-24T15:32:13.183205,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.29333333333333333,-343.75,-3.7933923552557616,1.1889046622016188,-0.0,-11
2025-06-24T15:32:13.219613,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.37155555555555553,-171.875,-3.0904259883829868,1.1891103945964474,-0.0,-11
2025-06-24T15:32:13.241404,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4237037037037037,-85.9375,-2.742548326150771,1.1888929004918551,-0.0,-11
2025-06-24T15:32:13.269754,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4584691358024691,-42.96875,-2.571013175837445,1.188713861042771,-0.0,-11
2025-06-24T15:32:13.291969,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4816460905349794,-21.484375,-2.486848054549303,1.1885706834712357,-0.0,-11
2025-06-24T15:32:13.314931,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.4970973936899863,-10.7421875,-2.4458337964842456,1.1884562311945424,-0.0,-11
2025-06-24T15:32:13.338075,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5073982624599909,-5.37109375,-2.4260388691710597,1.1883647369676482,-0.0,-11
2025-06-24T15:32:13.362009,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5142655083066605,-2.685546875,-2.416616206660695,1.1882915933496951,-0.0,-11
2025-06-24T15:32:13.388201,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5188436722044403,-1.3427734375,-2.4122214095029983,1.1882331187870376,-0.0,-11
2025-06-24T15:32:13.409440,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5218957814696268,-0.67138671875,-2.410235033655807,1.188186370880322,-0.0,-11
2025-06-24T15:32:13.428379,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5239305209797511,-0.335693359375,-2.4093825275533165,1.1881489977033308,-0.0,-11
2025-06-24T15:32:13.447743,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5252870139865007,-0.1678466796875,-2.409050062382807,1.1881191191375546,-0.0,-11
2025-06-24T15:32:13.465281,0.2057335581787521,0.2765598650927487,0.0042158516020236085,-11,-0.5261913426576671,-0.08392333984375,-2.408946355051377,1.188095232209121,-0.0,-11
